istat;ref;reg;prv;name_it;name_de;name_fr;wiki
022228;M314;04;022;Comano Terme;;;Comano Terme
022229;M313;04;022;Ledro;;;Ledro
023001;A061;05;023;Affi;;;Affi
023002;A137;05;023;Albaredo d'Adige;;;Albaredo d'Adige
023003;A292;05;023;Angiari;;;Angiari
023004;A374;05;023;Arcole;;;Arcole
023005;A540;05;023;Badia Calavena;;;Badia Calavena
023006;A650;05;023;Bardolino;;;Bardolino
023007;A737;05;023;Belfiore;;;Belfiore
023008;A837;05;023;Bevilacqua;;;Bevilacqua
023009;A964;05;023;Bonavigo;;;Bonavigo
023010;B070;05;023;Boschi Sant'Anna;;;Boschi Sant'Anna
023011;B073;05;023;Bosco Chiesanuova;;;Bosco Chiesanuova
023012;B107;05;023;Bovolone;;;Bovolone
023013;B152;05;023;Brentino Belluno;;;Brentino Belluno
023014;B154;05;023;Brenzone;;;Brenzone
023015;B296;05;023;Bussolengo;;;Bussolengo
023016;B304;05;023;Buttapietra;;;Buttapietra
023017;B402;05;023;Caldiero;;;Caldiero
023018;B709;05;023;Caprino Veronese;;;Caprino Veronese
023019;B886;05;023;Casaleone;;;Casaleone
023020;C041;05;023;Castagnaro;;;Castagnaro
